Date;Bitcoin Core (BTC) Price;Money Supply;Price Volatility;Daily Transactions;Block Size;Transaction Fees;Inflation Rate
16/02/2017;1005.64;16165475;46.5717100502781;288256;940094;137.34533269;6.1906
17/02/2017;1035.36;16167362.5;39.928611088193506;291742;973956;166.76693653;6.17353
18/02/2017;1053.75;16169250;39.40978394301342;320287;969080;165.53323909;6.16066
19/02/2017;1057.42;16171137.5;39.13584059198013;282995;961960;153.18451056;6.14691
20/02/2017;1050.18;16172812.5;39.233739000250154;251769;930902;128.71278933;6.13562
21/02/2017;1075.77;16174662.5;38.88718859226049;282545;947068;160.65834914;6.12564
22/02/2017;1119.49;16176387.5;40.69444826641318;279300;954252;168.59823663;6.11329
23/02/2017;1124.24;16178112.5;40.292704579030584;279390;969897;181.54989801;6.10407
24/02/2017;1166.59;16179987.5;40.367118596083515;328652;967386;212.61914133;6.08941
25/02/2017;1180.2;16182025;40.20872405959122;344094;971158;223.61057523;6.07842
26/02/2017;1155.41;16184112.5;41.38886479862502;321776;966343;188.50328917;6.06656
27/02/2017;1171.8;16186337.5;41.437232084478076;271371;921744;165.3853259;6.05785
28/02/2017;1189.75;16188137.5;41.44600766589763;283344;945159;198.13844216;6.04654
01/03/2017;1190.78;16190050;41.20527385507775;327993;968240;224.48649245;6.03459
02/03/2017;1220.69;16191850;41.56853069877269;313872;979150;231.0280994;6.01912
03/03/2017;1254.34;16193812.5;40.63788969401181;331010;955603;252.3241923;6.00855
04/03/2017;1283.18;16195700;40.61955143920097;335316;985294;259.21257259;5.99402
05/03/2017;1266.32;16197350;40.707288401972036;267615;985894;220.92753563;5.9788
06/03/2017;1269.77;16199187.5;40.74258716596484;278613;983250;217.63012875;5.96517
07/03/2017;1277.18;16200962.5;40.68518987044144;287161;965595;238.07486238;5.95374
08/03/2017;1241.31;16202875;41.85836940583058;327660;974857;268.77443203;5.93957
09/03/2017;1162.5;16204650;48.78097945593977;298572;979431;235.92737536;5.92209
10/03/2017;1189.32;16206500;48.746741458586726;304950;991813;236.83000203;5.90736
11/03/2017;1168.54;16208450;49.32560211330282;308143;991811;255.24407545;5.89242
12/03/2017;1174.23;16210312.5;40.92624259364751;278520;997570;219.5758069;5.87969
13/03/2017;1218.8;16212250;42.342547208201296;221890;960152;187.81212909;5.86935
14/03/2017;1235.7;16214062.5;42.2401021253646;271118;975970;222.52648661;5.85492
15/03/2017;1243.19;16216012.5;41.967392020833536;313521;968846;255.67076177;5.83984
16/03/2017;1253.64;16217787.5;41.802047188028084;291859;984010;238.33205751;5.82518
17/03/2017;1188.47;16219700;46.88283945871741;324045;988273;261.9251935;5.81332
18/03/2017;1097.86;16221625;55.42583693421132;294562;993909;245.93220549;5.80241
19/03/2017;992.72;16223587.5;65.31204942652234;263838;943655;216.53088606;5.79175
20/03/2017;1022.5;16225650;65.88038446365503;265264;878835;210.57389728;5.78002
21/03/2017;1040.55;16227350;66.18127221093401;282041;989773;242.84846055;5.76714
22/03/2017;1106.7;16229125;69.58219708599763;285186;981986;249.6540222;5.75321
23/03/2017;1038.95;16231112.5;72.64605922000462;316736;980525;263.42260226;5.74049
24/03/2017;1035.41;16232962.5;71.12449170764863;288601;966780;236.80789502;5.72723
25/03/2017;957.65;16235162.5;75.77087676211734;287863;867409;231.15356347;5.71643
26/03/2017;952.68;16236837.5;74.21797194958255;248159;943693;184.21381866;5.70101
27/03/2017;969.14;16238900;74.41491508750438;212121;656179;147.99156774;5.69018
28/03/2017;1026.35;16240550;77.45259346908706;239598;924213;201.44296406;5.67169
29/03/2017;1040.31;16242487.5;77.43597672713068;294356;985669;231.5971125;5.65731
30/03/2017;1037.62;16244212.5;77.12970065052664;281566;973183;211.94528008;5.64328
31/03/2017;1036.26;16246262.5;77.11416251122692;286240;962547;206.53208502;5.63531
01/04/2017;1071.48;16247950;77.58524299780917;264489;960535;214.04715101;5.62002
02/04/2017;1085.68;16249600;77.01975939458984;255450;967179;192.37009082;5.60689
03/04/2017;1096.49;16251575;76.57109219090091;239926;823125;176.52411041;5.59536
04/04/2017;1143.25;16253775;78.23344556066183;291447;879301;224.74580389;5.58119
05/04/2017;1141.36;16255337.5;78.20518606144957;255315;977789;201.55445341;5.56476
06/04/2017;1132.11;16257362.5;78.14615667581985;318447;966909;235.6278749;5.55101
07/04/2017;1182.22;16259200;79.32079329470865;288603;977748;219.95478067;5.53913
08/04/2017;1191.87;16261225;75.93376758022998;295952;976046;226.7009849;5.52761
09/04/2017;1184.14;16262937.5;75.55341566055871;228357;976255;172.08671041;5.511
10/04/2017;1205.29;16264925;75.52957991345758;235884;924892;165.35019046;5.49429
11/04/2017;1210.73;16266762.5;75.52742292472684;275333;918205;199.31949999;5.48004
12/04/2017;1221.11;16268850;74.44998162693157;308971;962808;226.46525711;5.46827
13/04/2017;1217.87;16270625;74.2896292039004;276595;982567;212.20264052;5.45175
14/04/2017;1180;16272212.5;75.02942922629178;228861;972988;218.77553578;5.43402
15/04/2017;1183.99;16273950;74.96492162317415;286847;995114;230.96614773;5.42154
16/04/2017;1184.81;16275825;72.62762785987907;268966;986202;199.83772464;5.41013
17/04/2017;1189.64;16277650;66.77042986598285;212506;930579;159.57758184;5.39499
18/04/2017;1202.6;16279375;55.4098954958035;249295;927953;182.4158262;5.3833
19/04/2017;1225.09;16281200;54.961319843766525;306241;960703;220.75820778;5.36953
20/04/2017;1220.89;16282987.5;54.89629205726837;309329;984203;210.52596312;5.35298
21/04/2017;1246.95;16284712.5;51.37204273441302;267105;974005;228.86099393;5.33841
22/04/2017;1253.9;16286800;45.29975078768309;323750;969954;238.79025395;5.32756
23/04/2017;1256.99;16288612.5;45.18793930485691;273027;979915;183.897083;5.31476
24/04/2017;1257.14;16290525;33.49548077208278;241307;936612;166.55815932;5.30466
25/04/2017;1257.79;16292075;33.24718526611551;228869;976707;193.86069584;5.29307
26/04/2017;1275.97;16293925;33.178450432788026;323902;965997;270.80162928;5.27934
27/04/2017;1300.72;16295837.5;28.550914398461497;333681;971856;252.54572383;5.26976
28/04/2017;1332.63;16297675;29.05700015786764;298572;967638;257.82672014;5.25868
29/04/2017;1331.93;16299375;28.9688510021847;305275;996645;249.90282117;5.24281
30/04/2017;1345.21;16301537.5;28.76286585940361;342452;971583;254.11490357;5.23197
01/05/2017;1354.21;16303425;27.347298449338574;277231;966110;198.88232049;5.21784
02/05/2017;1419.6;16305300;30.56646870576567;298713;982788;231.42234896;5.20329
03/05/2017;1458.51;16307275;31.212159653934187;331853;980652;271.76443069;5.19041
04/05/2017;1502.55;16308925;29.903736572295134;295856;995290;250.39329806;5.17273
05/05/2017;1544.1;16311025;30.293268132485988;355477;971058;303.51807009;5.15999
06/05/2017;1525.61;16312637.5;30.618030696997938;268063;961232;262.11403968;5.14294
07/05/2017;1557.53;16314737.5;28.456458822448422;359626;964949;296.34735781;5.13106
08/05/2017;1561.38;16316825;28.551359639859566;318583;964819;277.50366333;5.11606
09/05/2017;1642.64;16319075;31.470158050153735;364493;967791;316.15083434;5.10161
10/05/2017;1726.86;16321012.5;34.24193979225305;333786;987770;306.15504984;5.08736
11/05/2017;1762.71;16322862.5;34.257972033653765;310565;960619;300.56706684;5.07677
12/05/2017;1819.41;16324550;34.86359989257177;296048;961251;280.55819201;5.06413
13/05/2017;1692.17;16326475;45.70968539810673;314692;949541;320.07360169;5.05083
14/05/2017;1760.03;16328450;44.06333046711487;330290;959925;301.92024118;5.03921
15/05/2017;1777.28;16330500;43.93801929655974;369626;975155;297.19633471;5.02892
16/05/2017;1715.82;16332625;46.93911506107835;329174;970705;328.67699224;5.01878
17/05/2017;1739.92;16334275;46.84630058735118;231174;973989;355.17622804;5.00558
18/05/2017;1813.39;16336212.5;47.893754280239534;320234;981876;478.86810846;4.99222
19/05/2017;1887.5;16337987.5;48.7484200292554;292129;974526;394.37724184;4.98339
20/05/2017;1956.63;16340037.5;48.87069668790712;316575;971321;438.05673977;4.97144
21/05/2017;2039.08;16342100;49.65036409709657;354658;967220;386.95717951;4.96092
22/05/2017;2040.21;16343937.5;49.81820812818137;320772;976775;349.42199576;4.94171
23/05/2017;2144.5;16345762.5;50.9009422694546;331832;980481;412.27806022;4.92312
24/05/2017;2268.61;16347862.5;52.19606880555249;368883;972750;468.74344683;4.91185
25/05/2017;2446.23;16349787.5;55.18367624527592;337300;977007;472.68966836;4.90098
26/05/2017;2371.91;16351825;58.162287953282224;350697;976892;499.58149687;4.89134
27/05/2017;2190.33;16353737.5;67.88234945267695;333246;958704;471.57147239;4.88023
28/05/2017;2059.53;16355837.5;73.18204117853765;331118;991469;523.55720452;4.87133
29/05/2017;2159.79;16357900;73.85604633957408;303810;978038;423.41855289;4.85985
30/05/2017;2269.87;16359787.5;74.7350747703668;327067;977829;497.48870322;4.84775
31/05/2017;2199.49;16362025;76.58998796762089;348282;980658;589.4014914;4.84076
01/06/2017;2308.08;16364075;76.64345611330357;320570;976593;572.21567788;4.82988
02/06/2017;2410.23;16366200;77.14136438455898;319518;977793;569.98723557;4.82032
03/06/2017;2475.83;16368025;77.08653096715553;263977;982052;473.75293656;4.80818
04/06/2017;2535.45;16370425;77.03564452713086;306401;981052;541.66108368;4.80359
05/06/2017;2531.68;16372437.5;76.6296113839962;271739;982370;439.71126554;4.78796
06/06/2017;2686.69;16374487.5;78.04982425526768;289433;962904;477.57601616;4.77258
07/06/2017;2873.92;16376375;79.67212141287916;299875;991696;512.1365332;4.7612
08/06/2017;2712.76;16378437.5;83.3587519463894;338586;992122;664.01060492;4.75027
09/06/2017;2795.43;16380500;82.64308084704273;307520;969813;495.63416233;4.73583
10/06/2017;2822.56;16382387.5;82.65587527102825;281141;973539;451.72101723;4.72379
11/06/2017;2897.36;16384150;82.54427402100356;252863;966442;386.31026038;4.70895
12/06/2017;2975.06;16385975;76.24087421505125;225164;945499;359.10027144;4.69619
13/06/2017;2599.09;16387812.5;92.80942974724589;270293;967604;412.41589822;4.68101
14/06/2017;2720.31;16389575;93.49097149677279;291997;977141;478.0338011;4.67021
15/06/2017;2486.74;16391337.5;98.90131606809157;286667;969546;454.76804047;4.65606
16/06/2017;2390.09;16393237.5;100.54642129864781;292028;994361;428.97924117;4.64331
17/06/2017;2496.72;16395087.5;100.63768982363858;271170;983037;379.79597328;4.63024
18/06/2017;2642.5;16396900;101.41677897262919;233700;985743;308.36694697;4.61543
19/06/2017;2535.85;16398712.5;102.61092683568872;209590;936092;279.29707904;4.59747
20/06/2017;2606.43;16400612.5;102.1699939152389;270629;980361;386.95599429;4.58224
21/06/2017;2749.84;16402325;103.33813863465429;270479;972729;392.25138109;4.56832
22/06/2017;2670.47;16404075;103.17876794042388;279802;983073;462.56427494;4.55798
23/06/2017;2714.27;16405812.5;101.72352749371306;267646;992570;441.85591903;4.54573
24/06/2017;2718.16;16407812.5;98.59563600054528;263558;948869;345.59505839;4.53699
25/06/2017;2573.94;16409637.5;99.96977158055093;220585;943995;295.3034391;4.52165
26/06/2017;2533.68;16411162.5;95.73898788328155;185556;934705;268.37863845;4.50707
27/06/2017;2412.9;16412937.5;94.72481492190704;261236;987189;373.79823161;4.49391
28/06/2017;2516.81;16414575;94.441399050883;261244;990012;365.52831313;4.47973
29/06/2017;2553.2;16416537.5;93.13548934067025;277315;969722;382.58456138;4.46795
30/06/2017;2546.49;16418037.5;92.29432670011599;232242;970559;345.33975045;4.45257
01/07/2017;2483.5;16419962.5;91.50097926933633;266611;956199;354.99509921;4.43907
02/07/2017;2419.08;16422012.5;90.80625512242885;220431;876041;251.59998671;4.42737
03/07/2017;2498.3;16424362.5;91.02426181129498;197001;784257;199.44796357;4.41675
04/07/2017;2554.45;16426487.5;90.97492250790664;250732;801748;279.95614744;4.4052
05/07/2017;2592.27;16428400;91.11109364333666;256896;911216;294.80422793;4.3933
06/07/2017;2615.64;16430262.5;88.69168201875061;235183;912536;224.42260365;4.38192
07/07/2017;2597.26;16432037.5;85.21327093886221;229362;956272;250.80461315;4.37049
08/07/2017;2502.91;16433887.5;83.84652966016068;243701;937071;239.33063903;4.35821
09/07/2017;2555.82;16435950;83.45897874177943;217942;846948;184.90182284;4.35093
10/07/2017;2519.9;16437675;83.4181677607195;185752;752002;155.0654975;4.34896
11/07/2017;2355.84;16440137.5;85.5412025383642;254534;750511;207.45134057;4.35276
12/07/2017;2307.77;16442300;84.80334668474721;269230;895202;211.19417309;4.35464
13/07/2017;2387.18;16444512.5;72.65409121587372;255769;881616;221.97124645;4.358
14/07/2017;2335.12;16446475;70.78712934817294;244062;849274;209.66311756;4.35879
15/07/2017;2207.39;16448212.5;66.58052711283226;231468;907047;215.86081106;4.35864
16/07/2017;2018.56;16449800;71.98286880277477;216403;965660;376.09264515;4.35571
17/07/2017;1910.74;16451837.5;71.69793848309114;205572;845142;169.27099493;4.35631
18/07/2017;2186.44;16453687.5;84.68402974294185;232289;947857;199.59078295;4.3558
19/07/2017;2324.21;16455750;86.87029553255934;260297;959489;222.57471291;4.35829
20/07/2017;2266.1;16457612.5;86.49860808821721;253751;936401;200.47846232;4.35769
21/07/2017;2757.24;16459637.5;109.75675285981494;230917;932131;232.78076606;4.35953
22/07/2017;2656.16;16461562.5;110.06387981289144;269822;976520;246.5548831;4.36107
23/07/2017;2823.79;16463562.5;112.00753581592838;215060;915984;167.15494403;4.36291
24/07/2017;2757.3;16465712.5;112.35033778654785;183292;689370;126.02819713;4.36629
25/07/2017;2755.6;16467937.5;110.58892871333566;244135;896406;169.08530718;4.36956
26/07/2017;2537.31;16469787.5;114.34780678704391;242508;935000;169.44407008;4.37062
27/07/2017;2513.18;16471625;113.04732917868067;236540;962676;165.29223397;4.37168
28/07/2017;2686.49;16473550;114.47607744655728;225642;928493;166.60404163;4.37263
29/07/2017;2786.1;16475425;115.02848267563455;249262;916858;189.15265087;4.37236
30/07/2017;2722.54;16477387.5;115.3730172362398;207954;871228;154.95831881;4.37496
31/07/2017;2744.35;16479225;114.96471043849589;194083;811324;144.59398495;4.37387
01/08/2017;2839.18;16481037.5;114.93247246475121;221113;926776;189.35715158;4.37271
02/08/2017;2739.62;16482900;115.3735834987154;131517;722671;74.0234785;4.37178
03/08/2017;2709.04;16484800;115.2646144768193;214787;880660;133.66908496;4.3701
04/08/2017;2797.9;16486525;115.6714668956096;212494;868865;123.67204671;4.36838
05/08/2017;2863.03;16488762.5;115.8731202209562;234435;924135;114.95686807;4.36859
06/08/2017;3278.08;16490975;124.63502234758268;235282;865869;108.63575874;4.36888
07/08/2017;3247.63;16492725;123.75481368021225;203225;804025;89.33789028;4.36774
08/08/2017;3394.42;16494637.5;124.30999083688484;250460;943680;125.49793883;4.36762
09/08/2017;3418.58;16496687.5;124.02261900767665;275658;980759;157.69924078;4.37036
10/08/2017;3353.59;16498412.5;121.34517908509902;257587;954238;160.44277788;4.36881
11/08/2017;3426.56;16500087.5;120.81870711757715;262547;981214;193.84292366;4.36703
12/08/2017;3633.9;16501887.5;121.66457540143773;279050;953436;230.88781206;4.36612
13/08/2017;3892.27;16503575;122.39450197608399;261787;992788;212.13321405;4.36334
14/08/2017;4073.66;16505425;119.84723750550708;264085;985007;188.91575571;4.36159
15/08/2017;4292.2;16507050;113.52480042201479;258580;953352;255.76971732;4.35982
16/08/2017;4140.85;16508950;112.02256991939629;309307;970809;349.63105309;4.3607
17/08/2017;4375.24;16510575;105.52168225493435;276650;973641;349.75008726;4.36083
18/08/2017;4283.55;16512812.5;105.69705499165529;348663;978675;359.88664483;4.36228
19/08/2017;4103.82;16514675;106.82292416022148;306634;959973;335.26279063;4.36135
20/08/2017;4145.42;16516562.5;85.80448121489755;265055;966474;265.59276712;4.3605
21/08/2017;4101.29;16518187.5;84.30366266443521;215938;961367;218.35452581;4.35733
22/08/2017;4016.63;16519625;83.43464421712456;238261;976478;298.78131709;4.35339
23/08/2017;4106.26;16520737.5;82.50237597276585;196535;998196;338.84555621;4.34831
24/08/2017;4162.99;16522725;82.34995105009631;313947;986505;538.50033901;4.34834
25/08/2017;4310.29;16523987.5;74.91708812876168;201512;923254;386.44083165;4.34561
26/08/2017;4374.7;16525250;74.28213540250555;212966;944221;433.00781372;4.34271
27/08/2017;4354.81;16526562.5;72.60015129007036;224767;998402;414.82820006;4.33913
28/08/2017;4358.25;16528500;72.40906465088322;257353;990803;353.17574815;4.33885
29/08/2017;4392.05;16530112.5;71.16129757646631;227732;981322;386.82027897;4.33676
30/08/2017;4602.79;16531975;71.90257212662344;277116;998177;457.0927177;4.33502
31/08/2017;4591.82;16534075;71.95594151946626;275899;983375;391.62566596;4.33724
01/09/2017;4744.69;16536112.5;69.68868081607516;281484;981639;416.1853311;4.33858
02/09/2017;4912.84;16538287.5;69.08106185507646;275441;971892;369.14548169;4.33971
03/09/2017;4591.78;16540337.5;75.31873664378269;241192;802183;297.11343183;4.34228
04/09/2017;4594.15;16542262.5;75.48300634079814;195277;773032;236.08970506;4.33969
05/09/2017;4253.94;16544450;69.20548956160933;270877;927681;325.45712179;4.34197
06/09/2017;4414.4;16546912.5;69.57446883327572;277536;763561;281.9920593;4.34631
07/09/2017;4598.57;16548937.5;69.3789978319014;277373;904196;275.4277578;4.34658
08/09/2017;4622.97;16551137.5;69.3917287988549;256801;810012;255.392391;4.34861
09/09/2017;4303.02;16553325;74.41570883811475;271412;899069;210.53430566;4.35072
10/09/2017;4283.53;16555437.5;74.38846924594569;218989;725535;145.27126112;4.3513
11/09/2017;4234.37;16557162.5;72.29749089155585;199604;809789;146.22920654;4.34869
12/09/2017;4201.06;16559337.5;68.66333444445029;249906;824158;158.43519587;4.34899
